STRUCTURE,STRUCTURE_ID,ACTION,REF_AREA: Reference area,FREQ: Frequency of observation,MEASURE: Measure,ACTIVITY: Economic activity,UNIT_MEASURE: Unit of measure,PRICE_BASE: Price base,TRANSFORMATION: Transformation,ASSET_CODE: Asset type,CONVERSION_TYPE: Conversion type,TIME_PERIOD: Time period,OBS_VALUE: Observation value,OBS_STATUS: Observation status,UNIT_MULT: Unit multiplier,BASE_PER: Base period,DECIMALS: Decimals
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,BRA: Brazil,A: Annual,GDP: Gross domestic product,_T: Total - all activities,"USD_PPP: US dollars, PPP converted",V: Current prices,N: Non transformed data,_Z: Not applicable,PPP: PPP converted,2020,3359777.233,A: Normal value,6: Millions,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,BRA: Brazil,A: Annual,GDP: Gross domestic product,_T: Total - all activities,"USD_PPP: US dollars, PPP converted",V: Current prices,N: Non transformed data,_Z: Not applicable,PPP: PPP converted,2021,3787769.508,A: Normal value,6: Millions,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,BRA: Brazil,A: Annual,GDP: Gross domestic product,_T: Total - all activities,"USD_PPP: US dollars, PPP converted",V: Current prices,N: Non transformed data,_Z: Not applicable,PPP: PPP converted,2022,4180229.776,A: Normal value,6: Millions,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,BRA: Brazil,A: Annual,GDPPOP: GDP per capita,_T: Total - all activities,"USD_PPP: US dollars, PPP converted",LR: Chain linked volume (rebased),N: Non transformed data,_Z: Not applicable,PPP: PPP converted,2018,16459.420287978268,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,BRA: Brazil,A: Annual,GDPPOP: GDP per capita,_T: Total - all activities,"USD_PPP: US dollars, PPP converted",LR: Chain linked volume (rebased),N: Non transformed data,_Z: Not applicable,PPP: PPP converted,2019,16529.365714615415,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,BRA: Brazil,A: Annual,GDPPOP: GDP per capita,_T: Total - all activities,"USD_PPP: US dollars, PPP converted",LR: Chain linked volume (rebased),N: Non transformed data,_Z: Not applicable,PPP: PPP converted,2020,15866.290068840273,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,BRA: Brazil,A: Annual,GDPPOP: GDP per capita,_T: Total - all activities,"USD_PPP: US dollars, PPP converted",LR: Chain linked volume (rebased),N: Non transformed data,_Z: Not applicable,PPP: PPP converted,2021,16500.23010989729,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,BRA: Brazil,A: Annual,GDPEMP: GDP per person employed,_T: Total - all activities,"USD_PPP_PS: US dollars per person, PPP converted",V: Current prices,N: Non transformed data,_Z: Not applicable,PPP: PPP converted,2018,30546.1111828582,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,BRA: Brazil,A: Annual,GDPEMP: GDP per person employed,_T: Total - all activities,"USD_PPP_PS: US dollars per person, PPP converted",LR: Chain linked volume (rebased),N: Non transformed data,_Z: Not applicable,PPP: PPP converted,2018,32889.554747675335,A: Normal value,0: Units,2020,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,BRA: Brazil,A: Annual,GDPEMP: GDP per person employed,_T: Total - all activities,"USD_PPP_PS: US dollars per person, PPP converted",LR: Chain linked volume (rebased),N: Non transformed data,_Z: Not applicable,PPP: PPP converted,2019,32771.11004978982,A: Normal value,0: Units,2020,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,BRA: Brazil,A: Annual,GDPEMP: GDP per person employed,_T: Total - all activities,"USD_PPP_PS: US dollars per person, PPP converted",V: Current prices,N: Non transformed data,_Z: Not applicable,PPP: PPP converted,2019,31451.97178124834,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,BRA: Brazil,A: Annual,GDPEMP: GDP per person employed,_T: Total - all activities,"USD_PPP_PS: US dollars per person, PPP converted",V: Current prices,N: Non transformed data,_Z: Not applicable,PPP: PPP converted,2020,33850.064988373946,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,BRA: Brazil,A: Annual,GDPEMP: GDP per person employed,_T: Total - all activities,"USD_PPP_PS: US dollars per person, PPP converted",LR: Chain linked volume (rebased),N: Non transformed data,_Z: Not applicable,PPP: PPP converted,2020,33850.064988373946,A: Normal value,0: Units,2020,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,BRA: Brazil,A: Annual,GDPEMP: GDP per person employed,_T: Total - all activities,"USD_PPP_PS: US dollars per person, PPP converted",LR: Chain linked volume (rebased),N: Non transformed data,_Z: Not applicable,PPP: PPP converted,2021,33501.01524598378,A: Normal value,0: Units,2020,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,BRA: Brazil,A: Annual,GDPEMP: GDP per person employed,_T: Total - all activities,"USD_PPP_PS: US dollars per person, PPP converted",V: Current prices,N: Non transformed data,_Z: Not applicable,PPP: PPP converted,2021,36051.616530835745,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,BRA: Brazil,A: Annual,GDPPOP: GDP per capita,_T: Total - all activities,XDC_PS: National currency per person,V: Current prices,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2018,33593.82411752039,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,BRA: Brazil,A: Annual,GDPPOP: GDP per capita,_T: Total - all activities,XDC_PS: National currency per person,L: Chain linked volume,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2018,5707.759935614733,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,BRA: Brazil,A: Annual,GDPPOP: GDP per capita,_T: Total - all activities,XDC_PS: National currency per person,L: Chain linked volume,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2019,5732.015448700524,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,BRA: Brazil,A: Annual,GDPPOP: GDP per capita,_T: Total - all activities,XDC_PS: National currency per person,V: Current prices,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2019,35161.703972871386,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,BRA: Brazil,A: Annual,GDPPOP: GDP per capita,_T: Total - all activities,XDC_PS: National currency per person,V: Current prices,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2020,35935.73768019421,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,BRA: Brazil,A: Annual,GDPPOP: GDP per capita,_T: Total - all activities,XDC_PS: National currency per person,L: Chain linked volume,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2020,5502.075599460154,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,BRA: Brazil,A: Annual,GDPPOP: GDP per capita,_T: Total - all activities,XDC_PS: National currency per person,L: Chain linked volume,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2021,5721.911871526011,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,BRA: Brazil,A: Annual,GDPPOP: GDP per capita,_T: Total - all activities,XDC_PS: National currency per person,V: Current prices,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2021,42247.52365649425,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,BRA: Brazil,A: Annual,GDPPOP: GDP per capita,_T: Total - all activities,XDC_PS: National currency per person,LR: Chain linked volume (rebased),N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2018,37279.12494742077,A: Normal value,0: Units,2020,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,BRA: Brazil,A: Annual,GDPPOP: GDP per capita,_T: Total - all activities,XDC_PS: National currency per person,LR: Chain linked volume (rebased),N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2019,37437.54512463589,A: Normal value,0: Units,2020,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,BRA: Brazil,A: Annual,GDPPOP: GDP per capita,_T: Total - all activities,XDC_PS: National currency per person,LR: Chain linked volume (rebased),N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2020,35935.73768019421,A: Normal value,0: Units,2020,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,BRA: Brazil,A: Annual,GDPPOP: GDP per capita,_T: Total - all activities,XDC_PS: National currency per person,LR: Chain linked volume (rebased),N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2021,37371.5555702358,A: Normal value,0: Units,2020,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,BRA: Brazil,A: Annual,GDPEMP: GDP per person employed,_T: Total - all activities,XDC_PS: National currency per person,LR: Chain linked volume (rebased),"GY: Growth rate, over 1 year",_Z: Not applicable,_Z: Not applicable,2018,-0.8394261730776842,A: Normal value,0: Units,2020,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,BRA: Brazil,A: Annual,GDPEMP: GDP per person employed,_T: Total - all activities,XDC_PS: National currency per person,L: Chain linked volume,"GY: Growth rate, over 1 year",_Z: Not applicable,_Z: Not applicable,2018,-0.8394261730776842,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,BRA: Brazil,A: Annual,GDPEMP: GDP per person employed,_T: Total - all activities,XDC_PS: National currency per person,L: Chain linked volume,"GY: Growth rate, over 1 year",_Z: Not applicable,_Z: Not applicable,2019,-0.3601286354373956,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,BRA: Brazil,A: Annual,GDPEMP: GDP per person employed,_T: Total - all activities,XDC_PS: National currency per person,LR: Chain linked volume (rebased),"GY: Growth rate, over 1 year",_Z: Not applicable,_Z: Not applicable,2019,-0.3601286354373956,A: Normal value,0: Units,2020,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,BRA: Brazil,A: Annual,GDPEMP: GDP per person employed,_T: Total - all activities,XDC_PS: National currency per person,LR: Chain linked volume (rebased),"GY: Growth rate, over 1 year",_Z: Not applicable,_Z: Not applicable,2020,3.2923966605980626,A: Normal value,0: Units,2020,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,BRA: Brazil,A: Annual,GDPEMP: GDP per person employed,_T: Total - all activities,XDC_PS: National currency per person,L: Chain linked volume,"GY: Growth rate, over 1 year",_Z: Not applicable,_Z: Not applicable,2020,3.2923966605980626,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,BRA: Brazil,A: Annual,GDP: Gross domestic product,_T: Total - all activities,XDC: National currency,V: Current prices,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2023,10943343.948,A: Normal value,6: Millions,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,BRA: Brazil,A: Annual,GDP: Gross domestic product,_T: Total - all activities,XDC: National currency,LR: Chain linked volume (rebased),N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2023,8478724.358,A: Normal value,6: Millions,2020,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,BRA: Brazil,A: Annual,GDP: Gross domestic product,_T: Total - all activities,XDC: National currency,L: Chain linked volume,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2023,1298166.823,A: Normal value,6: Millions,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,BRA: Brazil,A: Annual,GDPPOP: GDP per capita,_T: Total - all activities,XDC: National currency,L: Chain linked volume,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,,,,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,BRA: Brazil,A: Annual,GDPPOP: GDP per capita,_T: Total - all activities,XDC: National currency,V: Current prices,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,,,,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,BRA: Brazil,A: Annual,POP: Population,_T: Total - all activities,PS: Persons,_Z: Not applicable,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2018,208494.9,A: Normal value,3: Thousands,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,BRA: Brazil,A: Annual,POP: Population,_T: Total - all activities,PS: Persons,_Z: Not applicable,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2019,210147.125,A: Normal value,3: Thousands,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,BRA: Brazil,A: Annual,POP: Population,_T: Total - all activities,PS: Persons,_Z: Not applicable,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2020,211755.692,A: Normal value,3: Thousands,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,BRA: Brazil,A: Annual,POP: Population,_T: Total - all activities,PS: Persons,_Z: Not applicable,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2021,213317.639,A: Normal value,3: Thousands,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,BRA: Brazil,A: Annual,EMP: Employment,_T: Total - all activities,PS: Persons,_Z: Not applicable,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2018,104340.275,A: Normal value,3: Thousands,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,BRA: Brazil,A: Annual,EMP: Employment,_T: Total - all activities,PS: Persons,_Z: Not applicable,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2019,105995.759,A: Normal value,3: Thousands,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,BRA: Brazil,A: Annual,EMP: Employment,_T: Total - all activities,PS: Persons,_Z: Not applicable,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2020,99254.676,A: Normal value,3: Thousands,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,BRA: Brazil,A: Annual,EMP: Employment,_T: Total - all activities,PS: Persons,_Z: Not applicable,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2021,105065.178,A: Normal value,3: Thousands,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,BRA: Brazil,A: Annual,GDPPOP: GDP per capita,_T: Total - all activities,XDC: National currency,LR: Chain linked volume (rebased),N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2018,37279.12494742077,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,BRA: Brazil,A: Annual,GDPPOP: GDP per capita,_T: Total - all activities,XDC: National currency,LR: Chain linked volume (rebased),N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2019,37437.54512463589,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,BRA: Brazil,A: Annual,GDPPOP: GDP per capita,_T: Total - all activities,XDC: National currency,LR: Chain linked volume (rebased),N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2020,35935.73768019421,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,BRA: Brazil,A: Annual,GDPPOP: GDP per capita,_T: Total - all activities,XDC: National currency,LR: Chain linked volume (rebased),N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2021,37371.5555702358,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,BRA: Brazil,A: Annual,GDPEMP: GDP per person employed,_T: Total - all activities,XDC_PS: National currency per person,L: Chain linked volume,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2018,11405.36419901136,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,BRA: Brazil,A: Annual,GDPEMP: GDP per person employed,_T: Total - all activities,XDC_PS: National currency per person,L: Chain linked volume,"GY: Growth rate, over 1 year",_Z: Not applicable,_Z: Not applicable,2021,-1.0311641406651415,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,BRA: Brazil,A: Annual,GDPEMP: GDP per person employed,_T: Total - all activities,XDC_PS: National currency per person,LR: Chain linked volume (rebased),"GY: Growth rate, over 1 year",_Z: Not applicable,_Z: Not applicable,2021,-1.0311641406651415,A: Normal value,0: Units,2020,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,BRA: Brazil,A: Annual,GDPEMP: GDP per person employed,_T: Total - all activities,XDC_PS: National currency per person,LR: Chain linked volume (rebased),N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2018,74491.92009509272,A: Normal value,0: Units,2020,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,BRA: Brazil,A: Annual,GDPEMP: GDP per person employed,_T: Total - all activities,XDC_PS: National currency per person,V: Current prices,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2018,67127.87559741433,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,BRA: Brazil,A: Annual,GDPEMP: GDP per person employed,_T: Total - all activities,XDC_PS: National currency per person,V: Current prices,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2019,69711.57213940984,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,BRA: Brazil,A: Annual,GDPEMP: GDP per person employed,_T: Total - all activities,XDC_PS: National currency per person,L: Chain linked volume,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2019,11364.290216554797,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,BRA: Brazil,A: Annual,GDPEMP: GDP per person employed,_T: Total - all activities,XDC_PS: National currency per person,LR: Chain linked volume (rebased),N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2019,74223.65337277314,A: Normal value,0: Units,2020,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,BRA: Brazil,A: Annual,GDPEMP: GDP per person employed,_T: Total - all activities,XDC_PS: National currency per person,LR: Chain linked volume (rebased),N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2020,76667.39046128164,A: Normal value,0: Units,2020,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,BRA: Brazil,A: Annual,GDPEMP: GDP per person employed,_T: Total - all activities,XDC_PS: National currency per person,L: Chain linked volume,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2020,11738.447728145318,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,BRA: Brazil,A: Annual,GDPEMP: GDP per person employed,_T: Total - all activities,XDC_PS: National currency per person,V: Current prices,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2020,76667.39046128164,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,BRA: Brazil,A: Annual,GDPEMP: GDP per person employed,_T: Total - all activities,XDC_PS: National currency per person,V: Current prices,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2021,85776.67854900507,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,BRA: Brazil,A: Annual,GDPEMP: GDP per person employed,_T: Total - all activities,XDC_PS: National currency per person,L: Chain linked volume,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2021,11617.405064501962,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,BRA: Brazil,A: Annual,GDPEMP: GDP per person employed,_T: Total - all activities,XDC_PS: National currency per person,LR: Chain linked volume (rebased),N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2021,75876.82381311913,A: Normal value,0: Units,2020,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,BRA: Brazil,A: Annual,GDP: Gross domestic product,_T: Total - all activities,XDC: National currency,L: Chain linked volume,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2018,1190038.837,A: Normal value,6: Millions,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,BRA: Brazil,A: Annual,GDP: Gross domestic product,_T: Total - all activities,XDC: National currency,V: Current prices,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2018,7004141,A: Normal value,6: Millions,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,BRA: Brazil,A: Annual,GDP: Gross domestic product,_T: Total - all activities,XDC: National currency,V: Current prices,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2019,7389131,A: Normal value,6: Millions,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,BRA: Brazil,A: Annual,GDP: Gross domestic product,_T: Total - all activities,XDC: National currency,L: Chain linked volume,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2019,1204566.567,A: Normal value,6: Millions,,2: Two
